Sample,plant.ID,Target,Cq,group,,,
I.HYD.24.2nd,HYD 24,UBQ14,26.46356706,complete,,,
I.HYD.25.2nd,HYD 25,UBQ14,28.96822665,complete,,,
I.HYD.26.2nd,HYD 26,UBQ14,25.61277068,complete,,,
I.HYD.26.4th,HYD 26,UBQ14,25.61453111,complete,,,
I.HYD.27.2nd,HYD 27,UBQ14,26.20262587,complete,,,
I.HYD.27.4th,HYD 27,UBQ14,27.30161221,complete,,,
I.HYD.28.2nd,HYD 28,UBQ14,27.03071727,complete,,,
I.HYD.28.4th,HYD 28,UBQ14,29.9315507,complete,,,
I.HYD.3.2nd,HYD 3,UBQ14,27.08542915,complete,,,
I.HYD.3.4th,HYD 3,UBQ14,31.11571058,complete,,,
I.HYD.4.2nd,HYD 4,UBQ14,22.59993862,complete,,,
I.HYD.4.4th,HYD 4,UBQ14,23.69482281,complete,,,
I.HYD.5.2nd,HYD 5,UBQ14,23.03156081,complete,,,
I.HYD.5.4th,HYD 5,UBQ14,27.30970661,complete,,,
I.HYD.6.2nd,HYD 6,UBQ14,27.00418268,complete,,,
I.HYD.6.4th,HYD 6,UBQ14,26.58603774,complete,,,
I.HYD.7.2nd,HYD 7,UBQ14,26.59453746,complete,,,
I.HYD.8.2nd,HYD 8,UBQ14,26.70754439,complete,,,
I.HYD.9.2nd,HYD 9,UBQ14,27.47692474,complete,,,
I.Unif.11.4th,Unif 11,UBQ14,24.58145639,complete,,,
I.Unif.15.4th,Unif 15,UBQ14,25.02332921,complete,,,
I.Unif.16.2ndd,Unif 16,UBQ14,28.39177741,complete,,,
I.Unif.16.4th,Unif 16,UBQ14,29.2070065,complete,,,
I.Unif.17.2nd,Unif 17,UBQ14,27.53135875,complete,,,
I.Unif.18.4th,Unif 18,UBQ14,27.48009108,complete,,,
I.Unif.2.2nd,Unif 2,UBQ14,27.51123576,complete,,,
I.Unif.21.4th,Unif 21,UBQ14,25.87790203,complete,,,
I.Unif.24.4th,Unif 24,UBQ14,22.92080155,complete,,,
I.Unif.3.4th,Unif 3,UBQ14,25.41222365,complete,,,
I.Unif.5.2nd,Unif 5,UBQ14,28.242921,complete,,,
I.Unif.6.2nd,Unif 6,UBQ14,21.82574263,complete,,,
I.Unif.8.4th,Unif 8,UBQ14,26.07875595,complete,,,
I.Unif.9.4th,Unif 9,UBQ14,22.39633281,complete,,,
I.GFP.3.2nd,GFP 3,UBQ7,23.6563703,vigs_infiltrated,,,
I.GFP.10.4th,GFP 10,UBQ7,21.06367851,vigs_infiltrated,,,
I.GFP.11.2nd,GFP 11,UBQ7,26.15237146,vigs_infiltrated,,,
I.GFP.11.4th,GFP 11,UBQ7,21.89596462,vigs_infiltrated,,,
I.GFP.16.2nd,GFP 16,UBQ7,21.24501157,vigs_infiltrated,,,
I.GFP.16.4th,GFP 16,UBQ7,25.22880766,vigs_infiltrated,,,
I.GFP.17.2nd,GFP 17,UBQ7,23.78489311,vigs_infiltrated,,,
I.GFP.18.4th,GFP 18,UBQ7,26.13572188,vigs_infiltrated,,,
I.GFP.19.2nd,GFP 19,UBQ7,22.42769354,vigs_infiltrated,,,
I.GFP.2.2nd,GFP 2,UBQ7,21.52917143,vigs_infiltrated,,,
I.GFP.21.2nd,GFP 21,UBQ7,26.30456174,vigs_infiltrated,,,
I.GFP.22.2nd,GFP 22,UBQ7,21.13813128,vigs_infiltrated,,,
I.GFP.22.4th,GFP 22,UBQ7,24.14895665,vigs_infiltrated,,,
I.GFP.23.2nd,GFP 23,UBQ7,20.4071865,vigs_infiltrated,,,
I.GFP.24.2nd,GFP 24,UBQ7,21.91841467,vigs_infiltrated,,,
I.GFP.25.4th,GFP 25,UBQ7,22.81864833,vigs_infiltrated,,,
I.GFP.26.4th,GFP 26,UBQ7,27.42593337,vigs_infiltrated,,,
I.GFP.27.2nd,GFP 27,UBQ7,23.67132406,vigs_infiltrated,,,
I.GFP.27.4th,GFP 27,UBQ7,22.69101183,vigs_infiltrated,,,
I.GFP.4.4th,GFP 4,UBQ7,23.75610374,vigs_infiltrated,,,
I.GFP.5.2nd,GFP 5,UBQ7,26.43733483,vigs_infiltrated,,,
I.GFP.7.2nd,GFP 7,UBQ7,21.20528792,vigs_infiltrated,,,
I.GFP.8.4th,GFP 8,UBQ7,24.00853164,vigs_infiltrated,,,
I.GFP.9.2nd,GFP 9,UBQ7,22.89281017,vigs_infiltrated,,,
I.GFP.9.4th,GFP 9,UBQ7,22.01700977,vigs_infiltrated,,,
I.Unif.1.2nd,Unif 1,UBQ7,28.45790684,uninfiltrated,,,
I.Unif.1.4th,Unif 1,UBQ7,21.05491949,uninfiltrated,,,
I.Unif.11.2nd,Unif 11,UBQ7,21.91628566,uninfiltrated,,,
I.Unif.12.2nd,Unif 12,UBQ7,22.73819922,uninfiltrated,,,
I.Unif.12.4th,Unif 12,UBQ7,24.78289633,uninfiltrated,,,
I.Unif.13.2nd,Unif 13,UBQ7,27.68948211,uninfiltrated,,,
I.Unif.15.2nd,Unif 15,UBQ7,23.07573999,uninfiltrated,,,
I.Unif.18.2nd,Unif 18,UBQ7,25.90370931,uninfiltrated,,,
I.Unif.19.2nd,Unif 19,UBQ7,20.91298951,uninfiltrated,,,
I.Unif.2.4th,Unif 2,UBQ7,21.41466423,uninfiltrated,,,
I.Unif.20.2nd,Unif 20,UBQ7,21.303044,uninfiltrated,,,
I.Unif.23.2nd,Unif 23,UBQ7,28.09305817,uninfiltrated,,,
I.Unif.24.2nd,Unif 24,UBQ7,24.81016281,uninfiltrated,,,
I.Unif.3.2nd,Unif 3,UBQ7,22.1048918,uninfiltrated,,,
I.Unif.7.2nd,Unif 7,UBQ7,22.33840634,uninfiltrated,,,
I.Unif.7.4th,Unif 7,UBQ7,21.56143219,uninfiltrated,,,
I.Unif.8.2nd,Unif 8,UBQ7,23.57682888,uninfiltrated,,,
I.Unif.9.2nd,Unif 9,UBQ7,21.84817528,uninfiltrated,,,
Unif.21.2nd,21 2nd,UBQ7,21.45687708,uninfiltrated,,,
I.GFP.10.2nd,GFP 10,UBQ7,24.58745957,vigs_infiltrated,,,
I.GFP.12.2nd,GFP 12,UBQ7,20.82370828,vigs_infiltrated,,,
I.GFP.13.4th,GFP 13,UBQ7,23.17978895,vigs_infiltrated,,,
I.GFP.14.2nd,GFP 14,UBQ7,21.26190313,vigs_infiltrated,,,
I.GFP.14.4th,GFP 14,UBQ7,27.84019497,vigs_infiltrated,,,
I.GFP.15.2nd,GFP 15,UBQ7,22.81751061,vigs_infiltrated,,,
I.GFP.18.2nd,GFP 18,UBQ7,25.73819922,vigs_infiltrated,,,
I.GFP.20.2nd,GFP 20,UBQ7,20.42254377,vigs_infiltrated,,,
I.GFP.20.4th,GFP 20,UBQ7,22.97502638,vigs_infiltrated,,,
I.GFP.26.2nd,GFP 26,UBQ7,26.94832847,vigs_infiltrated,,,
I.GFP.28.2nd,GFP 28,UBQ7,24.26814679,vigs_infiltrated,,,
I.GFP.3.4th,GFP 3,UBQ7,29.80158527,vigs_infiltrated,,,
I.GFP.4.2nd,GFP 4,UBQ7,21.45745965,vigs_infiltrated,,,
I.GFP.8.2nd,GFP 8,UBQ7,23.51347916,vigs_infiltrated,,,
I.GFP1.2nd,GFP 1,UBQ7,27.49894969,vigs_infiltrated,,,
I.HYD.1.2nd,HYD 1,UBQ7,20.00112378,vigs_infiltrated,,,
I.HYD.1.4th,HYD 1,UBQ7,24.59334063,vigs_infiltrated,,,
I.HYD.10.2nd,HYD 10,UBQ7,20.96051219,vigs_infiltrated,,,
I.HYD.10.4th,HYD 10,UBQ7,26.57341251,vigs_infiltrated,,,
I.HYD.11.2nd,HYD 11,UBQ7,32.16176452,vigs_infiltrated,,,
I.HYD.11.4th,HYD 11,UBQ7,27.87703081,vigs_infiltrated,,,
I.HYD.12.2nd,HYD 12,UBQ7,26.21966151,vigs_infiltrated,,,
I.HYD.12.4th,HYD 12,UBQ7,29.66758194,vigs_infiltrated,,,
I.HYD.13.2nd,HYD 13,UBQ7,21.231185,vigs_infiltrated,,,
I.HYD.15.2nd,HYD 15,UBQ7,22.09951859,vigs_infiltrated,,,
I.HYD.15.4th,HYD 15,UBQ7,21.89403197,vigs_infiltrated,,,
I.HYD.16.2nd,HYD 16,UBQ7,21.69733422,vigs_infiltrated,,,
I.HYD.17.2nd,HYD 17,UBQ7,25.49548145,vigs_infiltrated,,,
I.HYD.18.2nd,HYD 18,UBQ7,19.89149401,vigs_infiltrated,,,
I.HYD.18.4th,HYD 18,UBQ7,23.47152134,vigs_infiltrated,,,
I.HYD.19.4th,HYD 19,UBQ7,23.57627173,vigs_infiltrated,,,
I.HYD.2.2nd,HYD 2,UBQ7,21.46317031,vigs_infiltrated,,,
I.HYD.2.4th,HYD 2,UBQ7,20.56800142,vigs_infiltrated,,,
I.HYD.20.2nd,HYD 20,UBQ7,23.599437,vigs_infiltrated,,,
I.HYD.20.4th,HYD 20,UBQ7,33.2920555,vigs_infiltrated,,,
I.HYD.21.2nd,HYD 21,UBQ7,29.62109322,vigs_infiltrated,,,
I.HYD.21.4th,HYD 21,UBQ7,29.31738761,vigs_infiltrated,,,
I.HYD.22.2nd,HYD 22,UBQ7,29.76847235,vigs_infiltrated,,,
I.HYD.22.4th,HYD 22,UBQ7,21.36618009,vigs_infiltrated,,,
I.HYD.23.2nd,HYD 23,UBQ7,21.63369145,vigs_infiltrated,,,
I.HYD.24.2nd,HYD 24,UBQ7,21.56038375,vigs_infiltrated,,,
I.HYD.25.2nd,HYD 25,UBQ7,24.25484221,vigs_infiltrated,,,
I.HYD.26.2nd,HYD 26,UBQ7,20.22907994,vigs_infiltrated,,,
I.HYD.26.4th,HYD 26,UBQ7,20.33346299,vigs_infiltrated,,,
I.HYD.27.2nd,HYD 27,UBQ7,21.48470155,vigs_infiltrated,,,
I.HYD.27.4th,HYD 27,UBQ7,21.46588169,vigs_infiltrated,,,
I.HYD.28.2nd,HYD 28,UBQ7,22.48315471,vigs_infiltrated,,,
I.HYD.28.4th,HYD 28,UBQ7,24.02657218,vigs_infiltrated,,,
I.HYD.3.2nd,HYD 3,UBQ7,22.43735241,vigs_infiltrated,,,
I.HYD.3.4th,HYD 3,UBQ7,34.3566803,vigs_infiltrated,,,
I.HYD.4.2nd,HYD 4,UBQ7,26.99254452,vigs_infiltrated,,,
I.HYD.4.4th,HYD 4,UBQ7,28.11442319,vigs_infiltrated,,,
I.HYD.5.2nd,HYD 5,UBQ7,26.92637675,vigs_infiltrated,,,
I.HYD.5.4th,HYD 5,UBQ7,21.9595942,vigs_infiltrated,,,
I.HYD.6.2nd,HYD 6,UBQ7,20.57123751,vigs_infiltrated,,,
I.HYD.6.4th,HYD 6,UBQ7,21.63381089,vigs_infiltrated,,,
I.HYD.8.2nd,HYD 8,UBQ7,22.21943093,vigs_infiltrated,,,
I.HYD.9.2nd,HYD 9,UBQ7,21.76818804,vigs_infiltrated,,,
I.Unif.11.4th,Unif 11,UBQ7,29.08797533,uninfiltrated,,,
I.Unif.16.2ndd,Unif 16,UBQ7,24.04246833,uninfiltrated,,,
I.Unif.16.4th,Unif 16,UBQ7,34.38398996,uninfiltrated,,,
I.Unif.17.2nd,Unif 17,UBQ7,21.91712916,uninfiltrated,,,
I.Unif.18.4th,Unif 18,UBQ7,21.91652615,uninfiltrated,,,
I.Unif.20.4th,Unif 20,UBQ7,30.49432148,uninfiltrated,,,
I.Unif.21.4th,Unif 21,UBQ7,30.92317404,uninfiltrated,,,
I.Unif.24.4th,Unif 24,UBQ7,26.61473348,uninfiltrated,,,
I.Unif.5.2nd,Unif 5,UBQ7,24.39660807,uninfiltrated,,,
I.Unif.6.2nd,Unif 6,UBQ7,26.30488154,uninfiltrated,,,
I.Unif.8.4th,Unif 8,UBQ7,20.53231219,uninfiltrated,,,
I.Unif.9.4th,Unif 9,UBQ7,27.36876478,uninfiltrated,,,
I.GFP.3.2nd,GFP 3,UBQ7,23.6563703,unifested,,,
I.GFP.10.4th,GFP 10,UBQ7,21.06367851,infested,,,
I.GFP.11.2nd,GFP 11,UBQ7,26.15237146,unifested,,,
I.GFP.11.4th,GFP 11,UBQ7,21.89596462,unifested,,,
I.GFP.16.2nd,GFP 16,UBQ7,21.24501157,unifested,,,
I.GFP.16.4th,GFP 16,UBQ7,25.22880766,unifested,,,
I.GFP.17.2nd,GFP 17,UBQ7,23.78489311,infested,,,
I.GFP.18.4th,GFP 18,UBQ7,26.13572188,infested,,,
I.GFP.19.2nd,GFP 19,UBQ7,22.42769354,unifested,,,
I.GFP.2.2nd,GFP 2,UBQ7,21.52917143,infested,,,
I.GFP.21.2nd,GFP 21,UBQ7,26.30456174,infested,,,
I.GFP.22.2nd,GFP 22,UBQ7,21.13813128,infested,,,
I.GFP.22.4th,GFP 22,UBQ7,24.14895665,infested,,,
I.GFP.23.2nd,GFP 23,UBQ7,20.4071865,unifested,,,
I.GFP.24.2nd,GFP 24,UBQ7,21.91841467,unifested,,,
I.GFP.25.4th,GFP 25,UBQ7,22.81864833,infested,,,
I.GFP.26.4th,GFP 26,UBQ7,27.42593337,infested,,,
I.GFP.27.2nd,GFP 27,UBQ7,23.67132406,unifested,,,
I.GFP.27.4th,GFP 27,UBQ7,22.69101183,unifested,,,
I.GFP.4.4th,GFP 4,UBQ7,23.75610374,unifested,,,
I.GFP.5.2nd,GFP 5,UBQ7,26.43733483,infested,,,
I.GFP.7.2nd,GFP 7,UBQ7,21.20528792,unifested,,,
I.GFP.8.4th,GFP 8,UBQ7,24.00853164,unifested,,,
I.GFP.9.2nd,GFP 9,UBQ7,22.89281017,infested,,,
I.GFP.9.4th,GFP 9,UBQ7,22.01700977,infested,,,
I.Unif.1.2nd,Unif 1,UBQ7,28.45790684,infested,,,
I.Unif.1.4th,Unif 1,UBQ7,21.05491949,infested,,,
I.Unif.11.2nd,Unif 11,UBQ7,21.91628566,unifested,,,
I.Unif.12.2nd,Unif 12,UBQ7,22.73819922,unifested,,,
I.Unif.12.4th,Unif 12,UBQ7,24.78289633,unifested,,,
I.Unif.13.2nd,Unif 13,UBQ7,27.68948211,infested,,,
I.Unif.15.2nd,Unif 15,UBQ7,23.07573999,unifested,,,
I.Unif.18.2nd,Unif 18,UBQ7,25.90370931,infested,,,
I.Unif.19.2nd,Unif 19,UBQ7,20.91298951,unifested,,,
I.Unif.2.4th,Unif 2,UBQ7,21.41466423,infested,,,
I.Unif.20.2nd,Unif 20,UBQ7,21.303044,unifested,,,
I.Unif.23.2nd,Unif 23,UBQ7,28.09305817,unifested,,,
I.Unif.24.2nd,Unif 24,UBQ7,24.81016281,unifested,,,
I.Unif.3.2nd,Unif 3,UBQ7,22.1048918,unifested,,,
I.Unif.7.2nd,Unif 7,UBQ7,22.33840634,unifested,,,
I.Unif.7.4th,Unif 7,UBQ7,21.56143219,unifested,,,
I.Unif.8.2nd,Unif 8,UBQ7,23.57682888,unifested,,,
I.Unif.9.2nd,Unif 9,UBQ7,21.84817528,infested,,,
Unif.21.2nd,21 2nd,UBQ7,21.45687708,infested,,,
I.GFP.10.2nd,GFP 10,UBQ7,24.58745957,infested,,,
I.GFP.12.2nd,GFP 12,UBQ7,20.82370828,unifested,,,
I.GFP.13.4th,GFP 13,UBQ7,23.17978895,infested,,,
I.GFP.14.2nd,GFP 14,UBQ7,21.26190313,infested,,,
I.GFP.14.4th,GFP 14,UBQ7,27.84019497,infested,,,
I.GFP.15.2nd,GFP 15,UBQ7,22.81751061,unifested,,,
I.GFP.18.2nd,GFP 18,UBQ7,25.73819922,infested,,,
I.GFP.20.2nd,GFP 20,UBQ7,20.42254377,uninfested,,,
I.GFP.20.4th,GFP 20,UBQ7,22.97502638,uninfested,,,
I.GFP.26.2nd,GFP 26,UBQ7,26.94832847,infested,,,
I.GFP.28.2nd,GFP 28,UBQ7,24.26814679,uninfested,,,
I.GFP.3.4th,GFP 3,UBQ7,29.80158527,uninfested,,,
I.GFP.4.2nd,GFP 4,UBQ7,21.45745965,uninfested,,,
I.GFP.8.2nd,GFP 8,UBQ7,23.51347916,uninfested,,,
I.GFP1.2nd,GFP 1,UBQ7,27.49894969,infested,,,
I.HYD.1.2nd,HYD 1,UBQ7,20.00112378,infested,,,
I.HYD.1.4th,HYD 1,UBQ7,24.59334063,infested,,,
I.HYD.10.2nd,HYD 10,UBQ7,20.96051219,infested,,,
I.HYD.10.4th,HYD 10,UBQ7,26.57341251,infested,,,
I.HYD.11.2nd,HYD 11,UBQ7,32.16176452,uninfested,,,
I.HYD.11.4th,HYD 11,UBQ7,27.87703081,uninfested,,,
I.HYD.12.2nd,HYD 12,UBQ7,26.21966151,uninfested,,,
I.HYD.12.4th,HYD 12,UBQ7,29.66758194,uninfested,,,
I.HYD.13.2nd,HYD 13,UBQ7,21.231185,infested,,,
I.HYD.15.2nd,HYD 15,UBQ7,22.09951859,uninfested,,,
I.HYD.15.4th,HYD 15,UBQ7,21.89403197,uninfested,,,
I.HYD.16.2nd,HYD 16,UBQ7,21.69733422,uninfested,,,
I.HYD.17.2nd,HYD 17,UBQ7,25.49548145,infested,,,
I.HYD.18.2nd,HYD 18,UBQ7,19.89149401,infested,,,
I.HYD.18.4th,HYD 18,UBQ7,23.47152134,infested,,,
I.HYD.19.4th,HYD 19,UBQ7,23.57627173,uninfested,,,
I.HYD.2.2nd,HYD 2,UBQ7,21.46317031,infested,,,
I.HYD.2.4th,HYD 2,UBQ7,20.56800142,infested,,,
I.HYD.20.2nd,HYD 20,UBQ7,23.599437,uninfested,,,
I.HYD.20.4th,HYD 20,UBQ7,33.2920555,uninfested,,,
I.HYD.21.2nd,HYD 21,UBQ7,29.62109322,infested,,,
I.HYD.21.4th,HYD 21,UBQ7,29.31738761,infested,,,
I.HYD.22.2nd,HYD 22,UBQ7,29.76847235,infested,,,
I.HYD.22.4th,HYD 22,UBQ7,21.36618009,infested,,,
I.HYD.23.2nd,HYD 23,UBQ7,21.63369145,uninfested,,,
I.HYD.24.2nd,HYD 24,UBQ7,21.56038375,uninfested,,,
I.HYD.25.2nd,HYD 25,UBQ7,24.25484221,infested,,,
I.HYD.26.2nd,HYD 26,UBQ7,20.22907994,infested,,,
I.HYD.26.4th,HYD 26,UBQ7,20.33346299,infested,,,
I.HYD.27.2nd,HYD 27,UBQ7,21.48470155,uninfested,,,
I.HYD.27.4th,HYD 27,UBQ7,21.46588169,uninfested,,,
I.HYD.28.2nd,HYD 28,UBQ7,22.48315471,uninfested,,,
I.HYD.28.4th,HYD 28,UBQ7,24.02657218,uninfested,,,
I.HYD.3.2nd,HYD 3,UBQ7,22.43735241,uninfested,,,
I.HYD.3.4th,HYD 3,UBQ7,34.3566803,uninfested,,,
I.HYD.4.2nd,HYD 4,UBQ7,26.99254452,uninfested,,,
I.HYD.4.4th,HYD 4,UBQ7,28.11442319,uninfested,,,
I.HYD.5.2nd,HYD 5,UBQ7,26.92637675,infested,,,
I.HYD.5.4th,HYD 5,UBQ7,21.9595942,infested,,,
I.HYD.6.2nd,HYD 6,UBQ7,20.57123751,infested,,,
I.HYD.6.4th,HYD 6,UBQ7,21.63381089,infested,,,
I.HYD.8.2nd,HYD 8,UBQ7,22.21943093,uninfested,,,
I.HYD.9.2nd,HYD 9,UBQ7,21.76818804,infested,,,
I.Unif.11.4th,Unif 11,UBQ7,29.08797533,uninfested,,,
I.Unif.16.2ndd,Unif 16,UBQ7,24.04246833,uninfested,,,
I.Unif.16.4th,Unif 16,UBQ7,34.38398996,uninfested,,,
I.Unif.17.2nd,Unif 17,UBQ7,21.91712916,infested,,,
I.Unif.18.4th,Unif 18,UBQ7,21.91652615,infested,,,
I.Unif.20.4th,Unif 20,UBQ7,30.49432148,uninfested,,,
I.Unif.21.4th,Unif 21,UBQ7,30.92317404,infested,,,
I.Unif.24.4th,Unif 24,UBQ7,26.61473348,uninfested,,,
I.Unif.5.2nd,Unif 5,UBQ7,24.39660807,infested,,,
I.Unif.6.2nd,Unif 6,UBQ7,26.30488154,infested,,,
I.Unif.8.4th,Unif 8,UBQ7,20.53231219,uninfested,,,
I.Unif.9.4th,Unif 9,UBQ7,27.36876478,infested,,,
I.GFP.3.2nd,GFP 3,UBQ7,23.6563703,2nd,,,
I.GFP.10.4th,GFP 10,UBQ7,21.06367851,4th,,,
I.GFP.11.2nd,GFP 11,UBQ7,26.15237146,2nd,,,
I.GFP.11.4th,GFP 11,UBQ7,21.89596462,4th,,,
I.GFP.16.2nd,GFP 16,UBQ7,21.24501157,2nd,,,
I.GFP.16.4th,GFP 16,UBQ7,25.22880766,4th,,,
I.GFP.17.2nd,GFP 17,UBQ7,23.78489311,2nd,,,
I.GFP.18.4th,GFP 18,UBQ7,26.13572188,4th,,,
I.GFP.19.2nd,GFP 19,UBQ7,22.42769354,2nd,,,
I.GFP.2.2nd,GFP 2,UBQ7,21.52917143,2nd,,,
I.GFP.21.2nd,GFP 21,UBQ7,26.30456174,2nd,,,
I.GFP.22.2nd,GFP 22,UBQ7,21.13813128,2nd,,,
I.GFP.22.4th,GFP 22,UBQ7,24.14895665,4th,,,
I.GFP.23.2nd,GFP 23,UBQ7,20.4071865,2nd,,,
I.GFP.24.2nd,GFP 24,UBQ7,21.91841467,2nd,,,
I.GFP.25.4th,GFP 25,UBQ7,22.81864833,4th,,,
I.GFP.26.4th,GFP 26,UBQ7,27.42593337,4th,,,
I.GFP.27.2nd,GFP 27,UBQ7,23.67132406,2nd,,,
I.GFP.27.4th,GFP 27,UBQ7,22.69101183,4th,,,
I.GFP.4.4th,GFP 4,UBQ7,23.75610374,4th,,,
I.GFP.5.2nd,GFP 5,UBQ7,26.43733483,2nd,,,
I.GFP.7.2nd,GFP 7,UBQ7,21.20528792,2nd,,,
I.GFP.8.4th,GFP 8,UBQ7,24.00853164,4th,,,
I.GFP.9.2nd,GFP 9,UBQ7,22.89281017,2nd,,,
I.GFP.9.4th,GFP 9,UBQ7,22.01700977,4th,,,
I.Unif.1.2nd,Unif 1,UBQ7,28.45790684,2nd,,,
I.Unif.1.4th,Unif 1,UBQ7,21.05491949,4th,,,
I.Unif.11.2nd,Unif 11,UBQ7,21.91628566,2nd,,,
I.Unif.12.2nd,Unif 12,UBQ7,22.73819922,2nd,,,
I.Unif.12.4th,Unif 12,UBQ7,24.78289633,4th,,,
I.Unif.13.2nd,Unif 13,UBQ7,27.68948211,2nd,,,
I.Unif.15.2nd,Unif 15,UBQ7,23.07573999,2nd,,,
I.Unif.18.2nd,Unif 18,UBQ7,25.90370931,2nd,,,
I.Unif.19.2nd,Unif 19,UBQ7,20.91298951,2nd,,,
I.Unif.2.4th,Unif 2,UBQ7,21.41466423,4th,,,
I.Unif.20.2nd,Unif 20,UBQ7,21.303044,2nd,,,
I.Unif.23.2nd,Unif 23,UBQ7,28.09305817,2nd,,,
I.Unif.24.2nd,Unif 24,UBQ7,24.81016281,2nd,,,
I.Unif.3.2nd,Unif 3,UBQ7,22.1048918,2nd,,,
I.Unif.7.2nd,Unif 7,UBQ7,22.33840634,2nd,,,
I.Unif.7.4th,Unif 7,UBQ7,21.56143219,4th,,,
I.Unif.8.2nd,Unif 8,UBQ7,23.57682888,2nd,,,
I.Unif.9.2nd,Unif 9,UBQ7,21.84817528,2nd,,,
Unif.21.2nd,21 2nd,UBQ7,21.45687708,2nd,,,
I.GFP.10.2nd,GFP 10,UBQ7,24.58745957,2nd,,,
I.GFP.12.2nd,GFP 12,UBQ7,20.82370828,2nd,,,
I.GFP.13.4th,GFP 13,UBQ7,23.17978895,4th,,,
I.GFP.14.2nd,GFP 14,UBQ7,21.26190313,2nd,,,
I.GFP.14.4th,GFP 14,UBQ7,27.84019497,4th,,,
I.GFP.15.2nd,GFP 15,UBQ7,22.81751061,2nd,,,
I.GFP.18.2nd,GFP 18,UBQ7,25.73819922,2nd,,,
I.GFP.20.2nd,GFP 20,UBQ7,20.42254377,2nd,,,
I.GFP.20.4th,GFP 20,UBQ7,22.97502638,4th,,,
I.GFP.26.2nd,GFP 26,UBQ7,26.94832847,2nd,,,
I.GFP.28.2nd,GFP 28,UBQ7,24.26814679,2nd,,,
I.GFP.3.4th,GFP 3,UBQ7,29.80158527,4th,,,
I.GFP.4.2nd,GFP 4,UBQ7,21.45745965,2nd,,,
I.GFP.8.2nd,GFP 8,UBQ7,23.51347916,2nd,,,
I.GFP1.2nd,GFP 1,UBQ7,27.49894969,2nd,,,
I.HYD.1.2nd,HYD 1,UBQ7,20.00112378,2nd,,,
I.HYD.1.4th,HYD 1,UBQ7,24.59334063,4th,,,
I.HYD.10.2nd,HYD 10,UBQ7,20.96051219,2nd,,,
I.HYD.10.4th,HYD 10,UBQ7,26.57341251,4th,,,
I.HYD.11.2nd,HYD 11,UBQ7,32.16176452,2nd,,,
I.HYD.11.4th,HYD 11,UBQ7,27.87703081,4th,,,
I.HYD.12.2nd,HYD 12,UBQ7,26.21966151,2nd,,,
I.HYD.12.4th,HYD 12,UBQ7,29.66758194,4th,,,
I.HYD.13.2nd,HYD 13,UBQ7,21.231185,2nd,,,
I.HYD.15.2nd,HYD 15,UBQ7,22.09951859,2nd,,,
I.HYD.15.4th,HYD 15,UBQ7,21.89403197,4th,,,
I.HYD.16.2nd,HYD 16,UBQ7,21.69733422,2nd,,,
I.HYD.17.2nd,HYD 17,UBQ7,25.49548145,2nd,,,
I.HYD.18.2nd,HYD 18,UBQ7,19.89149401,2nd,,,
I.HYD.18.4th,HYD 18,UBQ7,23.47152134,4th,,,
I.HYD.19.4th,HYD 19,UBQ7,23.57627173,4th,,,
I.HYD.2.2nd,HYD 2,UBQ7,21.46317031,2nd,,,
I.HYD.2.4th,HYD 2,UBQ7,20.56800142,4th,,,
I.HYD.20.2nd,HYD 20,UBQ7,23.599437,2nd,,,
I.HYD.20.4th,HYD 20,UBQ7,33.2920555,4th,,,
I.HYD.21.2nd,HYD 21,UBQ7,29.62109322,2nd,,,
I.HYD.21.4th,HYD 21,UBQ7,29.31738761,4th,,,
I.HYD.22.2nd,HYD 22,UBQ7,29.76847235,2nd,,,
I.HYD.22.4th,HYD 22,UBQ7,21.36618009,4th,,,
I.HYD.23.2nd,HYD 23,UBQ7,21.63369145,2nd,,,
I.HYD.24.2nd,HYD 24,UBQ7,21.56038375,2nd,,,
I.HYD.25.2nd,HYD 25,UBQ7,24.25484221,2nd,,,
I.HYD.26.2nd,HYD 26,UBQ7,20.22907994,2nd,,,
I.HYD.26.4th,HYD 26,UBQ7,20.33346299,4th,,,
I.HYD.27.2nd,HYD 27,UBQ7,21.48470155,2nd,,,
I.HYD.27.4th,HYD 27,UBQ7,21.46588169,4th,,,
I.HYD.28.2nd,HYD 28,UBQ7,22.48315471,2nd,,,
I.HYD.28.4th,HYD 28,UBQ7,24.02657218,4th,,,
I.HYD.3.2nd,HYD 3,UBQ7,22.43735241,2nd,,,
I.HYD.3.4th,HYD 3,UBQ7,34.3566803,4th,,,
I.HYD.4.2nd,HYD 4,UBQ7,26.99254452,2nd,,,
I.HYD.4.4th,HYD 4,UBQ7,28.11442319,4th,,,
I.HYD.5.2nd,HYD 5,UBQ7,26.92637675,2nd,,,
I.HYD.5.4th,HYD 5,UBQ7,21.9595942,4th,,,
I.HYD.6.2nd,HYD 6,UBQ7,20.57123751,2nd,,,
I.HYD.6.4th,HYD 6,UBQ7,21.63381089,4th,,,
I.HYD.8.2nd,HYD 8,UBQ7,22.21943093,2nd,,,
I.HYD.9.2nd,HYD 9,UBQ7,21.76818804,2nd,,,
I.Unif.11.4th,Unif 11,UBQ7,29.08797533,4th,,,
I.Unif.16.2ndd,Unif 16,UBQ7,24.04246833,2ndd,,,
I.Unif.16.4th,Unif 16,UBQ7,34.38398996,4th,,,
I.Unif.17.2nd,Unif 17,UBQ7,21.91712916,2nd,,,
